,scientificName,decimalLatitude,decimalLongitude
457,Psychodopygus davisi,-7.63111,-72.67
458,Psychodopygus davisi,-19.0372,-43.425
459,Psychodopygus davisi,-3.35417,-64.7114
460,Psychodopygus davisi,-18.9672,-43.2558
461,Psychodopygus davisi,-19.3911,-40.0722
462,Psychodopygus davisi,-19.1969,-40.0978
463,Psychodopygus davisi,2.81972,-60.6733
464,Psychodopygus davisi,-22.4039,-43.6625
465,Psychodopygus davisi,-19.5394,-40.6306
466,Psychodopygus davisi,-19.8203,-40.2733
467,Psychodopygus davisi,-22.6528,-43.0406
468,Psychodopygus davisi,1.81611,-61.1281
469,Psychodopygus davisi,-21.7706,-42.5389
470,Psychodopygus davisi,-1.36556,-48.3722
471,Psychodopygus davisi,-17.2222,-46.8747
472,Psychodopygus hirsutus,3.87,-51.85
