,scientificName,decimalLatitude,decimalLongitude
3572,Lutzomyia (Lutzomyia) longipalpis,-19.225,-40.8514
3573,Lutzomyia (Lutzomyia) longipalpis,-19.225,-40.8514
3574,Lutzomyia (Lutzomyia) longipalpis,-19.228889,-40.758611
3575,Lutzomyia (Lutzomyia) longipalpis,-14.847022,-44.220713
3576,Lutzomyia (Lutzomyia) longipalpis,-14.847022,-44.220713
3577,Lutzomyia (Lutzomyia) longipalpis,-14.847022,-44.220713
3578,Lutzomyia (Lutzomyia) longipalpis,-14.847022,-44.220713
3579,Lutzomyia (Lutzomyia) longipalpis,-14.851066,-44.233156
3580,Lutzomyia (Lutzomyia) longipalpis,-14.84441,-44.222166
3581,Lutzomyia (Lutzomyia) longipalpis,-14.863325,-44.231039
3582,Lutzomyia (Lutzomyia) longipalpis,-14.851066,-44.233156
3583,Lutzomyia (Lutzomyia) longipalpis,-14.847022,-44.220713
3584,Lutzomyia (Lutzomyia) longipalpis,-14.84441,-44.222166
3585,Lutzomyia (Lutzomyia) longipalpis,-14.847022,-44.220713
3586,Lutzomyia (Lutzomyia) longipalpis,-14.851066,-44.233156
3587,Lutzomyia (Lutzomyia) longipalpis,-14.847022,-44.220713
3588,Lutzomyia (Lutzomyia) longipalpis,-14.851066,-44.233156
3589,Lutzomyia (Lutzomyia) longipalpis,-14.851066,-44.233156
3590,Lutzomyia (Lutzomyia) longipalpis,-14.851066,-44.233156
